DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q32.3	2	195152110		LINC01790 - RNU6-169P	ENSG00000230173	ENSG00000202206		390675	361926	rs115148931-?	rs115148931	0	115148931	intergenic_variant	1	NR	8E-6	5.096910013008056		3.3878653	[1.985176843-5.781666714]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p21	2	46156384		PRKCE			ENSG00000171132			rs115257641-?	rs115257641	0	115257641	intron_variant	0	NR	1E-5	5.0		4.034571	[2.175172561-7.483435665]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	5q14.1	5	81767167		SSBP2 - SEM1P1	ENSG00000145687	ENSG00000214857		15129	125323	rs115346678-?	rs115346678	0	115346678	intron_variant	1	NR	7E-6	5.154901959985743		5.443379	[2.598899276-11.4011246]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4q31.1	4	140193798		MAML3 - SCOC	ENSG00000196782	ENSG00000153130		39586	63488	rs115353915-?	rs115353915	0	115353915	intron_variant	1	NR	1E-6	6.0		4.238036	[2.363671192-7.598751823]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4p16.1	4	8322356		LINC02517			ENSG00000249145			rs115371317-?	rs115371317	0	115371317	intron_variant	0	NR	9E-7	6.045757490560675		6.0351458	[2.941924621-12.38066523]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	1q42.2	1	231071024		FAM89A - TRIM67	ENSG00000182118	ENSG00000119283		30770	91034	rs115375599-?	rs115375599	0	115375599	intergenic_variant	1	NR	8E-6	5.096910013008056		4.187484	[2.229470247-7.865105891]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7p22.1	7	4830519		RADIL			ENSG00000157927			rs115388350-?	rs115388350	0	115388350	intron_variant	0	NR	3E-6	5.522878745280337		13.900155	[4.638986891-41.6501096]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p16.3	2	52113046		NRXN1-DT			ENSG00000231918			rs115406227-?	rs115406227	0	115406227	intron_variant	0	NR	3E-7	6.522878745280337		5.0344286	[2.718488426-9.323368589]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q14.1	2	115631243		DPP10			ENSG00000175497			rs115408977-?	rs115408977	0	115408977	intron_variant	0	NR	2E-6	5.698970004336019		17.17921	[5.34901269-55.1737888]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q31.1	2	173126114		MAP3K20			ENSG00000091436			rs115431060-?	rs115431060	0	115431060	intron_variant	0	NR	2E-8	7.698970004336019		21.353165	[7.346147308-62.06759295]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4q21.21	4	81439002		RASGEF1B			ENSG00000138670			rs115540604-?	rs115540604	0	115540604	intron_variant	0	NR	2E-6	5.698970004336019		4.841865	[2.517947285-9.310622941]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p14	2	64633297		SERTAD2			ENSG00000179833			rs115673444-?	rs115673444	0	115673444	3_prime_UTR_variant	0	NR	6E-6	5.221848749616356		9.862108	[3.666699725-26.52553887]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	1p36.13	1	19977245		PLA2G2A			ENSG00000188257			rs11573168-?	rs11573168	0	11573168	intron_variant	0	NR	3E-6	5.522878745280337		5.2482777	[2.606436597-10.56784605]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q14.2	2	120515899		LINC01101 - Y_RNA	ENSG00000280409	ENSG00000201959		49371	135374	rs115739359-?	rs115739359	0	115739359	intergenic_variant	1	NR	3E-6	5.522878745280337		4.242276	[2.310130462-7.790429553]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	5q14.1	5	80657969		MSH3			ENSG00000113318			rs115800801-?	rs115800801	0	115800801	intron_variant	0	NR	5E-7	6.301029995663981		15.210713	[5.25659774-44.01436245]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4p13	4	42724283		ATP8A1-DT - RN7SKP82	ENSG00000260519	ENSG00000252595		34663	168113	rs115812569-?	rs115812569	0	115812569	intergenic_variant	1	NR	4E-6	5.3979400086720375		4.2456717	[2.290330202-7.870361537]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	12p12.3	12	19767543		RNU1-146P - TCP1P3	ENSG00000200885	ENSG00000256849		42944	173978	rs115826149-?	rs115826149	0	115826149	intergenic_variant	1	NR	5E-6	5.301029995663981		20.149914	[5.545196181-73.2199555]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	5p13.1	5	39099631		RICTOR - FYB1	ENSG00000164327	ENSG00000082074		25229	5621	rs115889016-?	rs115889016	0	115889016	intron_variant	1	NR	4E-6	5.3979400086720375		22.36059	[5.984662821-83.54621903]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	4q32.1	4	158110767		RPL6P11 - GASK1B	ENSG00000250475	ENSG00000164125		141152	13707	rs115942444-?	rs115942444	0	115942444	intergenic_variant	1	NR	2E-6	5.698970004336019		26.647625	[6.895630844-102.9776526]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p25.1	2	8027398		LINC00299			ENSG00000236790			rs115989332-?	rs115989332	0	115989332	intron_variant	0	NR	8E-6	5.096910013008056		7.1792865	[3.020637797-17.06333484]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2q14.2	2	118493466		THORLNC - LINC01956	ENSG00000226856	ENSG00000258910		269448	273499	rs116019376-?	rs116019376	0	116019376	intergenic_variant	1	NR	3E-6	5.522878745280337		22.662237	[6.138350145-83.66694691]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
